item,SN,version,starttime,endtime,testresult,reason,data1,data2,data3,data4,data5,data6,data7,data8,data9,data10
GFI20Bootup,5891801300084,3.0.0.3,2020/07/28 22:14:23,2020/07/28 22:14:32,Pass,,,,,,,,,,,
CountDown,5891801300084,3.0.0.3,2020/07/28 22:14:32,2020/07/28 22:15:24,Pass,,,,,,,,,,,
GFI20_RF_Zigbee,5891801300084,3.0.0.3,2020/07/28 22:15:24,2020/07/28 22:17:19,Pass,,,,,,,,,,,
GFI20_RF_LTE,5891801300084,3.0.0.11,2020/07/28 22:17:20,2020/07/28 22:18:39,Pass,,,,,,,,,,,
