LUID=004100027db70002
FORMFACTOR=2IN1
HINGE=BOTTOM
time[ms],AmbientLightSensor_0[lux]
0.000000,6.588000
20.000000,34.917976
40.000000,34.917976
60.000000,34.917976
80.000000,34.917976
100.000000,34.917976
120.000000,34.917976
140.000000,34.917976
160.000000,34.917976
180.000000,34.917976
200.000000,34.917976
220.000000,34.917976
240.000000,34.917976
260.000000,34.917976
280.000000,34.917976
300.000000,34.917976
320.000000,34.917976
340.000000,34.917976
360.000000,34.917976
380.000000,34.917976
400.000000,34.917976
420.000000,34.917976
440.000000,34.917976
460.000000,34.917976
480.000000,34.917976
500.000000,34.917976
520.000000,34.917976
540.000000,34.917976
560.000000,34.917976
580.000000,34.917976
600.000000,34.917976
620.000000,34.917976
640.000000,34.917976
660.000000,34.917976
680.000000,34.917976
700.000000,34.917976
720.000000,34.917976
740.000000,34.917976
760.000000,34.917976
780.000000,34.917976
800.000000,34.917976
820.000000,34.917976
840.000000,34.917976
860.000000,34.917976
880.000000,34.917976
900.000000,34.917976
920.000000,34.917976
940.000000,34.917976
960.000000,34.917976
980.000000,34.917976
1000.000000,34.917976
1020.000000,34.932000
1040.000000,34.932000
1060.000000,34.932000
1080.000000,34.932000
1100.000000,34.932000
1120.000000,34.932000
1140.000000,34.932000
1160.000000,34.932000
1180.000000,34.932000
1200.000000,34.932000
1220.000000,34.932000
1240.000000,34.932000
1260.000000,34.932000
1280.000000,34.932000
1300.000000,34.932000
1320.000000,34.932000
1340.000000,34.932000
1360.000000,34.932000
1380.000000,34.932000
1400.000000,34.932000
1420.000000,34.932000
1440.000000,34.932000
1460.000000,34.932000
1480.000000,34.932000
1500.000000,34.932000
1520.000000,34.932000
1540.000000,34.932000
1560.000000,34.932000
1580.000000,34.932000
1600.000000,34.932000
1620.000000,34.932000
1640.000000,34.932000
1660.000000,34.932000
1680.000000,34.932000
1700.000000,34.932000
1720.000000,34.932000
1740.000000,34.932000
1760.000000,34.932000
1780.000000,34.932000
1800.000000,34.932000
1820.000000,34.932000
1840.000000,34.932000
1860.000000,34.932000
1880.000000,34.932000
1900.000000,34.932000
1920.000000,34.932000
1940.000000,34.932000
1960.000000,34.932000
1980.000000,34.932000
2000.000000,34.932000
2020.000000,34.944964
2040.000000,34.944964
2060.000000,34.944964
2080.000000,34.944964
2100.000000,34.944964
2120.000000,34.944964
2140.000000,34.944964
2160.000000,34.944964
2180.000000,34.944964
2200.000000,34.944964
2220.000000,34.944964
2240.000000,34.944964
2260.000000,34.944964
2280.000000,34.944964
2300.000000,34.944964
2320.000000,34.944964
2340.000000,34.944964
2360.000000,34.944964
2380.000000,34.944964
2400.000000,34.944964
2420.000000,34.944964
2440.000000,34.944964
2460.000000,34.944964
2480.000000,34.944964
2500.000000,34.944964
2520.000000,34.944964
