testscript,item,SN,version,starttime,endtime,testresult,judgement,value,usl,lsl,time,remark
GFI20_RF_Zigbee,ZIGBEE_2450_TX_FREQ2425_ANT1_Power,5899535200007,3.0.0.3,2020/08/03 18:13:37,2020/08/03 18:15:34,Pass,PASS,8.758999999999999,12,6,26.531,dBm
GFI20_RF_Zigbee,ZIGBEE_2450_TX_FREQ2455_ANT1_Power,5899535200007,3.0.0.3,2020/08/03 18:13:37,2020/08/03 18:15:34,Pass,PASS,9.01,12,6,27.326,dBm
GFI20_RF_Zigbee,ZIGBEE_2450_TX_FREQ2470_ANT1_Power,5899535200007,3.0.0.3,2020/08/03 18:13:37,2020/08/03 18:15:34,Pass,PASS,9.381,12,6,27.023,dBm
GFI20_RF_Zigbee,ZIGBEE_2450_RX_FREQ2445_ANT1_LNAONRSSI,5899535200007,3.0.0.3,2020/08/03 18:13:37,2020/08/03 18:15:34,Pass,PASS,-16,-9,-18,28.963,dBm
GFI20_RF_Zigbee,ZIGBEE_2450_RX_FREQ2445_ANT1_LNAOFFRSSI,5899535200007,3.0.0.3,2020/08/03 18:13:37,2020/08/03 18:15:34,Pass,PASS,-29,-24,-30,28.963,dBm
