item,SN,version,starttime,endtime,testresult,reason,data1,data2,data3,data4,data5,data6,data7,data8,data9,data10
GFI20Bootup,5891801300077,3.0.0.3,2020/07/29 01:59:13,2020/07/29 01:59:20,Pass,,,,,,,,,,,
CountDown,5891801300077,3.0.0.3,2020/07/29 01:59:20,2020/07/29 02:00:12,Pass,,,,,,,,,,,
GFI20_RF_Zigbee,5891801300077,3.0.0.3,2020/07/29 02:00:12,2020/07/29 02:00:54,Fail,ZIGBEE_2450 2425Tx Current FAIL,,,,,,,,,,
