testscript,item,SN,version,starttime,endtime,testresult,judgement,value,usl,lsl,time,remark
GFI20_RF_Zigbee,ZIGBEE_2450_TX_FREQ2425_ANT1_Power,5891801300047,3.0.0.3,2020/07/28 10:19:23,2020/07/28 10:20:48,Fail,PASS,8.764999999999999,11,6,27.66,dBm
GFI20_RF_Zigbee,ZIGBEE_2450_TX_FREQ2455_ANT1_Power,5891801300047,3.0.0.3,2020/07/28 10:19:23,2020/07/28 10:20:48,Fail,PASS,8.82,11,6,27.88,dBm
