# Calibration Validation Tool [CVT]
# Sun Jan  2 02:43:18 2022
# File Source: c:\dreamcolor\cnd140bb88_20220101135600\Data-CND140BB88\cw_Photos and Videos (DCI-P3).csv
# Number of Entries:  4 
# Bit Depth:  8 

Target Information
Target EOTF: ,PowerFunction,2.200000
Target Luminance: ,348.853000
Target Red [xy]: ,0.680000,0.320000
Target Green [xy]: ,0.265000,0.690000
Target Blue [xy]: ,0.150000,0.060000
Target White [xy]: ,0.312700,0.329000

Measured Red [XYZ]: ,176.527677,82.439200,0.240026
Measured Green [XYZ]: ,92.452431,245.099000,14.640256
Measured Blue [XYZ]: ,70.589757,27.570300,374.838001
CIELAB Reference White [XYZ]: ,331.569402,348.853000,379.921064
Average Measured CCT: ,6514.563405
Average Measured Gamma: ,-nan(ind)

Red,Green,Blue,X,Y,Z,x,y,L*,a*,b*,Target X,Target Y,Target Z,Target x,Target y,Target L*,Target a*,Target b*,dE_ab,dE_94,dH_94,dE_2000,dH_2000,dE_ITP,
255,255,255,336.596099,348.853000,389.529100,0.313119,0.324521,100.000000,2.514057,-1.671955,331.569402,348.853000,379.921064,0.312700,0.329000,100.000000,0.000000,0.000000,3.019258,2.658109,0.000000,3.774703,0.000000,2.333518,
255,0,0,176.527677,82.439200,0.240026,0.681030,0.318044,55.716941,96.118816,95.079761,169.741735,79.878464,0.000000,0.680000,0.320000,54.966557,94.092546,94.769926,2.182852,0.881917,1.212153,0.903913,-1.212154,4.050980,
0,255,0,92.452431,245.099000,14.640256,0.262506,0.695925,87.123509,-117.846400,110.245564,92.678972,241.315059,15.737939,0.265000,0.690000,86.590066,-115.280492,107.678034,3.668876,0.691861,0.123435,0.562268,-0.123435,2.819177,
0,0,255,70.589757,27.570300,374.838001,0.149239,0.058288,33.780318,83.985629,-113.275907,69.148695,27.659478,364.183125,0.150000,0.060000,33.833933,81.708912,-111.278776,3.029001,0.456235,0.646234,0.447009,0.646234,2.570186,
