item,SN,version,starttime,endtime,testresult,reason,data1,data2,data3,data4,data5,data6,data7,data8,data9,data10
GFI20Bootup,5891801300112,3.0.0.3,2020/07/29 01:27:58,2020/07/29 01:28:05,Pass,,,,,,,,,,,
CountDown,5891801300112,3.0.0.3,2020/07/29 01:28:05,2020/07/29 01:28:58,Pass,,,,,,,,,,,
GFI20_RF_Zigbee,5891801300112,3.0.0.3,2020/07/29 01:28:58,2020/07/29 01:30:30,Pass,,,,,,,,,,,
GFI20_RF_LTE,5891801300112,3.0.0.11,2020/07/29 01:30:30,2020/07/29 01:31:43,Pass,,,,,,,,,,,
