item,SN,version,starttime,endtime,testresult,reason,data1,data2,data3,data4,data5,data6,data7,data8,data9,data10
GFI20Bootup,5891801300070,3.0.0.3,2020/07/29 09:06:42,2020/07/29 09:06:45,Pass,,,,,,,,,,,
CountDown,5891801300070,3.0.0.3,2020/07/29 09:06:45,2020/07/29 09:07:37,Pass,,,,,,,,,,,
GFI20_RF_Zigbee,5891801300070,3.0.0.3,2020/07/29 09:07:37,2020/07/29 09:08:42,Fail,Connect DUT fail,,,,,,,,,,
