item,SN,version,starttime,endtime,testresult,reason,data1,data2,data3,data4,data5,data6,data7,data8,data9,data10
GFI20Bootup,5891801300086,3.0.0.3,2020/07/29 02:34:34,2020/07/29 02:34:42,Pass,,,,,,,,,,,
CountDown,5891801300086,3.0.0.3,2020/07/29 02:34:42,2020/07/29 02:35:34,Pass,,,,,,,,,,,
GFI20_RF_Zigbee,5891801300086,3.0.0.3,2020/07/29 02:35:34,2020/07/29 02:37:28,Pass,,,,,,,,,,,
GFI20_RF_LTE,5891801300086,3.0.0.11,2020/07/29 02:37:28,2020/07/29 02:38:48,Pass,,,,,,,,,,,
