item,SN,version,starttime,endtime,testresult,reason,data1,data2,data3,data4,data5,data6,data7,data8,data9,data10
GFI20Bootup,5891801300098,3.0.0.3,2020/07/29 03:08:39,2020/07/29 03:08:47,Pass,,,,,,,,,,,
CountDown,5891801300098,3.0.0.3,2020/07/29 03:08:47,2020/07/29 03:09:39,Pass,,,,,,,,,,,
GFI20_RF_Zigbee,5891801300098,3.0.0.3,2020/07/29 03:09:39,2020/07/29 03:11:34,Pass,,,,,,,,,,,
GFI20_RF_LTE,5891801300098,3.0.0.11,2020/07/29 03:11:34,2020/07/29 03:12:59,Pass,,,,,,,,,,,
